,SPY,QQQ,EFA,EEM,IWM
2017-03-06,107.87290820067292,100.27739654164654,88.9549169042212,136.66930891345146,79.26872255215572
2017-03-07,106.00024942816478,99.83413588954383,88.89324223082401,137.86953044151412,80.10618152280831
2017-03-08,105.68182150933494,100.78588433796595,90.55287516391579,139.1187045452851,79.97122603340017
2017-03-09,105.73376387541558,101.30893161085514,89.08662194692005,139.38456956447837,79.64400980769695
2017-03-10,107.442242169801,102.27771653196936,89.19455441163063,140.31962170746922,79.11472734005872
2017-03-13,107.80825852535455,102.81480173865225,87.85284648352369,140.31419842413723,79.09805694562169
2017-03-14,107.6192873497911,101.77521667361562,85.79995258273249,140.66881138409033,79.06442817716214
2017-03-15,108.4968802794498,101.4894110975772,86.06835306871444,142.26196858914614,79.2439345005917
2017-03-16,106.26446968433913,100.77343085670782,86.20912565731686,143.14771482017423,79.17227533487346
2017-03-17,106.53478615881926,102.07242168169381,86.00446555860015,142.96419475746455,79.09744145925191
2017-03-20,107.34460519408266,100.9505304833701,85.9454682570711,144.83646603858654,78.54205018065728
2017-03-21,105.87893628932923,101.83507010800477,88.488907344276,141.64596164760758,79.26580917821433
2017-03-22,107.05683100347419,102.72664442506387,88.30112809285933,144.4374820876816,79.34828430498214
2017-03-23,107.4332375459836,104.53522365491008,88.75479124912614,142.15503218461146,79.24268126633058
2017-03-24,107.04576436000852,104.16373535565813,88.23837500397073,141.35782535556098,78.7081828612646
2017-03-27,107.71979802550274,104.89790970111848,88.5125445120403,141.34804706253485,77.74259594240563
2017-03-28,110.06523408389191,107.19276585224351,88.34139344131339,141.19727789667883,78.72810464279249
2017-03-29,110.28931973510171,106.60120060410785,88.02675896662751,142.58484483584576,79.16569934184146
2017-03-30,110.58301185510322,105.0888166831901,89.56761773057814,141.2048864379658,77.97606680100095
2017-03-31,110.13812620371428,103.25533580547501,90.59234406665153,141.59764431869831,78.56310784638015
2017-04-03,109.28865130397183,103.98348788800256,90.73816102175172,140.8689643685852,79.27285388027661
2017-04-04,110.18081787571123,102.16620625963522,88.79134692449537,141.30654287656228,79.39118480264334
2017-04-05,109.32451773711512,101.83921064294539,88.51664814417562,141.26491679395454,80.61525308538022
2017-04-06,109.43315325849119,102.29236269700681,90.80557094160076,141.43381591029217,80.80592980014048
2017-04-07,108.9739741208948,102.50382194711092,90.63648301717105,140.743782821762,79.74977499440159
2017-04-10,109.50177804087498,102.94843600744285,91.61008983261748,140.11012743154475,80.05027079430133
2017-04-11,109.88177887056479,103.19735523908227,92.88736674569027,140.5349315900102,80.26092486758122
2017-04-12,110.9939243602077,104.47716821996083,93.10904010976112,141.83273425352908,79.82886754187729
2017-04-13,110.49425838601832,103.57019318238233,92.39796577277967,141.07595052340147,80.28685229338551
2017-04-14,110.24756690204238,102.94053379627468,90.3010791087848,139.96263253867966,79.04718353031993
2017-04-17,109.26294726195998,102.22165010370372,90.91351863441403,140.8183800330109,79.8121576721501
2017-04-18,108.83892875277208,103.05598684931977,90.2424622919031,140.819834320355,79.17525586729215
2017-04-19,109.26150839575999,103.9654999656343,90.42131614132212,141.96961841809775,78.46351736610188
2017-04-20,110.07772796419641,104.44178035326756,89.3821734136021,140.7995731328189,78.40403553221739
2017-04-21,109.15349522126367,105.64290514410352,89.1865338140895,138.4768508585356,78.74969304620338
2017-04-24,110.08506178583434,104.50048492583532,89.24326317763663,137.82338485086868,78.89667124691526
2017-04-25,111.53015213917318,106.17993807095469,89.49809116680515,136.86911073140706,78.36806282466183
2017-04-26,112.00126140738354,107.74192060156076,88.58372325057778,136.81066487204987,78.01817810775697
2017-04-27,114.02305372592232,108.52503572996987,89.61370442400327,136.0308220109507,77.20766414433133
2017-04-28,113.2255582041076,110.38666089384537,89.13672067341916,137.02648769024253,77.06826067293946
2017-05-01,111.92987045573643,108.69375366277274,87.75467463950034,136.69689736765662,77.87558584568048
2017-05-02,110.08416186587273,108.18962021081529,87.69213063945864,136.93465574161127,77.89717134939777
2017-05-03,111.67529085481229,107.4722684679263,87.74845323038679,137.18209213031355,78.55448027837568
2017-05-04,112.40125111215629,108.23906151519324,87.90946179927235,137.47835233056543,79.65971905930562
2017-05-05,112.3778980152179,107.19937803284547,89.06884709652736,137.49065137142668,79.24239832658172
2017-05-08,112.71086419459442,108.00070589280286,88.89812249721636,138.19765350820285,79.127854136004
2017-05-09,111.54797982270782,109.43363869553559,88.82586264603,137.2025234356965,80.77634881215212
2017-05-10,114.16128621299109,110.18725457137431,87.92813054015821,139.06034394932433,81.90440851473453
2017-05-11,114.33692172116511,110.51766818508091,88.63779515145518,138.793680739524,80.63609605612389
2017-05-12,114.49140736290022,109.52112314874023,88.82030190283126,137.1176756837082,80.95667840679981
2017-05-15,115.31291873806526,108.67950488418423,88.49598090798901,137.4048805159726,80.98280731624354
2017-05-16,115.87363591620641,109.99727095215788,86.93136985474894,136.34336745962946,81.64093095892206
2017-05-17,116.15555247460601,110.84222777134659,88.14544229719188,137.24381733471847,81.09214655109268
2017-05-18,115.32482873110375,110.83654827273422,87.15089507232288,140.15287441073048,80.47454121495512
2017-05-19,115.8752069672406,110.43405491140032,86.69164543788024,139.1556940905508,79.98599576875205
2017-05-22,117.97265484663508,108.35517526122523,87.01270774516452,139.63690612271878,79.57912648713716
2017-05-23,119.5098957307175,107.29317059238697,86.05652950647624,137.364942682659,80.21747439287833
2017-05-24,121.3469610843838,109.26507669163203,84.86938995800232,137.99770901473437,79.34760880254042
2017-05-25,120.79931329652278,107.97774751151042,83.19305334034892,136.8865861789358,78.90598476465436
2017-05-26,119.70808160374042,108.20535125039122,83.78623987276329,136.12184573931583,77.59716189888786
2017-05-29,119.60380217524089,109.26975766878738,83.38121170335316,134.7485507046809,78.3602391394465
2017-05-30,119.70474912923679,108.0087361162434,85.71401478711326,135.72354259025482,79.32623014826056
2017-05-31,120.98039455934473,108.231537644081,84.93587622738859,137.05846395733766,79.10625112632468
2017-06-01,119.08404777653527,109.22509548755504,84.22331234673773,137.1322603222141,78.90865189463852
2017-06-02,120.84296111888206,109.27267042296438,83.8000901109002,136.05568921158343,79.27163206846785
2017-06-05,120.70090127746205,112.26907145529124,84.01921618960174,138.14238092719427,80.40125327645693
2017-06-06,120.25235419966715,110.53459056892319,83.67259124902272,137.20670819829843,80.73720741795401
2017-06-07,119.14049767351604,111.67547385271197,84.18328321822376,134.44723094161853,80.23068708606036
2017-06-08,117.31532893812597,111.52858010852343,83.4315828336614,135.07225317242631,79.02891361468573
2017-06-09,118.26507761617783,112.37747099388196,82.36888520103702,133.70509516841267,78.22127822964093
2017-06-12,118.38455490944666,112.88175601075707,80.99546049173232,134.99654403976524,78.30022845909969
2017-06-13,116.97914976845199,112.1355833819917,79.31939383691041,134.55322181507975,77.84023006307771
2017-06-14,115.5847718935863,112.41382235914155,78.95628299497419,135.36350323258327,78.0083440967832
2017-06-15,115.2547303435492,110.47602634041583,78.75679707896347,137.19908564461286,77.62554306845453
2017-06-16,117.10897510934097,111.14082835785631,78.31189530405668,135.67546479053013,76.87404369346203
2017-06-19,116.85889505404697,111.4892318490784,79.25684897910877,134.99299781211448,76.04346245559248
2017-06-20,115.23620347630148,112.1974372784149,80.20169009364095,134.93932944108153,77.19022241527773
2017-06-21,115.00520174621094,113.35483672368764,79.97342561327781,136.94263260890045,77.86313628189897
2017-06-22,114.74534344577924,113.78458092638004,78.64318756742429,136.13416827682084,79.16106165793322
2017-06-23,111.85769389967999,113.97992331435782,78.24703040421869,135.4126474396429,79.59007635823511
2017-06-26,111.83581700146117,113.06718885247287,77.82838382223798,136.06743043286576,79.29196563171554
2017-06-27,111.62728056902476,112.3421575656802,77.36982821322887,135.3684740229949,80.30863585068077
2017-06-28,112.39706141531497,113.63758042759125,76.88430440735098,135.60654580577312,80.30903715893767
2017-06-29,114.39643128420272,115.21595575833736,76.43397891602858,133.66151531684068,80.50211766396544
2017-06-30,115.6505020775083,114.9933041703888,76.17907047763582,136.50060774301335,80.49509852096575
2017-07-03,115.39337643326242,115.07979585751151,75.74577622045882,134.80565309165857,78.2792159910018
2017-07-04,114.22349221963928,114.13264977219318,75.91892523226011,134.43860197276442,79.49103938266465
2017-07-05,117.03720803304074,115.43364452479572,76.20154289187366,134.44001940970753,79.88507737978223
2017-07-06,117.13985223024306,116.19609047607635,75.57003579225915,136.9124606866905,80.15940236021603
2017-07-07,117.19245736631214,118.36433752200475,76.5016555397785,135.24197044784202,80.13805842812772
2017-07-10,117.20294605275627,117.41956371814224,75.81748149928235,137.81991265697698,80.28725209802859
2017-07-11,117.45952502790753,117.03743600379184,74.6825454637698,138.84971803523214,79.85961849751895
2017-07-12,117.3365898501573,117.33054674956564,74.97496309558191,139.44102909282415,80.35024305678895
2017-07-13,116.73780525848396,118.0845377467709,74.4196744855611,138.18794876915962,79.38335177321112
2017-07-14,116.17164196554874,117.88138424521001,74.66923188544837,138.9775875669615,79.54812317185242
2017-07-17,116.17256797023512,116.94643791187048,72.99700898016289,138.07161412037766,79.99548836012845
2017-07-18,115.61291578847617,117.95755431395911,73.9806387284509,139.76800120362873,79.87071247378327
2017-07-19,114.870877503885,118.79877439238456,74.47409224536997,138.52990642459804,80.1759648835068
2017-07-20,115.02286677350888,117.80793129937075,73.44182842144325,138.42576144867604,79.45039090504518
2017-07-21,114.78225642857014,119.35418288930724,72.43893104168745,137.7434086584138,78.75053268376391
2017-07-24,116.44991156194399,120.71181270303342,73.60656604689039,136.50182337713503,78.95167940997669
2017-07-25,113.56988983445615,120.90331510579209,73.1170731930188,137.501327152018,79.48295725214011
2017-07-26,114.77727752469261,121.03263201248436,72.56395382350729,138.2406813993928,78.1000845518827
2017-07-27,116.16514814019455,121.70470372466424,71.03323758470914,139.8638389060499,78.5101171555038
2017-07-28,113.92615367786591,120.75238044001269,70.82034513464484,137.55597666402508,78.13206649309609
2017-07-31,113.59341718474303,120.82498052923214,70.690440240428,138.98283494513623,78.01452570907459
2017-08-01,113.23078996997522,118.4059855823878,71.19080376035744,142.31727320614718,77.05184250674394
2017-08-02,111.76079670691796,119.42418087978038,70.27225813561671,141.7550990792509,76.4562651879186
2017-08-03,110.9748705834437,117.70002248160667,69.28508050944635,144.3385760467278,77.17850826910642
2017-08-04,109.8455353637477,119.40943197819152,69.60231310631598,144.0254796986252,77.22697560152952
2017-08-07,111.69916336008043,119.07486091578517,70.28651535207969,142.2034720074921,76.97216862405658
2017-08-08,112.72219255016245,118.87450499938161,69.26535532807102,141.8379387209803,76.91188008424156
2017-08-09,114.11234198842332,118.20713549743633,69.99519106848074,143.28781419033902,77.29183073675384
2017-08-10,114.92671845064375,117.92293584862085,70.04224165223519,142.19845955677485,77.6380782025808
2017-08-11,113.73710323913642,119.54099437840637,70.78707442616506,141.43695739856682,77.60768458753665
2017-08-14,113.2095006641026,116.76882414936378,70.76257787023599,142.2750959468287,78.43381475612523
2017-08-15,113.76893846139824,118.21484828732534,69.09853741735293,142.32437658316704,79.17795324381022
2017-08-16,112.49124934279928,118.62995759803023,69.0212509470429,143.1557826423852,79.51235807085672
2017-08-17,113.28483710909805,117.31460971956753,69.73457714193691,143.52293975289615,79.57863107753592
2017-08-18,113.06354636734252,116.15984837830166,69.16779920168877,144.21895333012344,80.0981650129114
2017-08-21,112.69899971206823,118.03674590746694,68.93619331208967,143.6756225670866,80.36144834845338
2017-08-22,113.49188231778523,117.01965396666714,68.84334695488931,144.0358334304621,81.19247241992755
2017-08-23,114.00433834570183,115.78150673157248,66.97904360791863,142.81939451107718,81.90838837379255
2017-08-24,113.65168309995524,117.06252172879826,68.05809009662379,144.60349634334713,81.14630169829144
2017-08-25,114.9327759269585,117.47417024907224,67.50003150204347,143.78274534811112,80.33938878806819
2017-08-28,113.79521407097657,116.47034132463345,67.84402590325374,145.36206457895193,79.83254967392044
2017-08-29,114.493632737252,116.74572076376836,67.80998255713851,145.08734219949147,80.59424032949866
2017-08-30,115.17163431094511,115.65123062449688,68.63732153626091,145.41033151422224,79.41939716078079
2017-08-31,114.87132673883906,116.89092447822678,68.92246362199597,144.7764129821534,79.7408524943489
2017-09-01,115.26178904916146,118.10033330181238,68.79134791229076,143.4324833462016,80.03933610317668
2017-09-04,113.93576535590609,118.7315142008219,68.23238631131659,141.11332700935367,80.9440568839143
2017-09-05,114.96673534067519,119.17495694959305,68.7684500160144,139.75096029397727,81.10768535739062
2017-09-06,114.80236732483107,121.1960598048679,67.57291766016776,139.36759676528595,80.10400407711732
2017-09-07,114.2717728300414,121.23417552814362,68.00677303270356,139.69086413880726,79.40328693302237
2017-09-08,115.4407348762482,119.91876042142565,67.32211236696781,141.0688652633675,78.54165427022738
2017-09-11,114.7090758879047,120.46614034597201,68.14010489161365,140.51946526487458,78.16735361976241
2017-09-12,113.21886183824672,122.87892681478132,68.26559155433831,139.39302110322862,78.0570753481712
2017-09-13,111.58949491332324,121.73970207832652,68.70275469727613,137.53701515061357,77.22226062630314
2017-09-14,112.26391014198755,121.36254739431061,68.77779059472188,138.20456963850967,78.31989088299238
2017-09-15,110.94127739557251,121.87864229467844,67.6607741556542,140.054772253875,77.36397534574492
2017-09-18,112.81604151133506,121.85525468162403,67.13196015717232,141.77508695783564,78.37256501278789
2017-09-19,110.63249566170958,120.76289104247395,67.57979359380353,142.77115537008987,79.27511901531443
2017-09-20,112.44105665047776,122.08138278099112,67.70766873963274,143.67791318510461,79.97318571267448
2017-09-21,112.7009515552694,124.79644643025016,68.48473380997086,146.02826793270026,79.4743115456888
2017-09-22,112.63373753142896,125.06734562151198,68.76744199347566,146.5328445443778,79.75670896553957
2017-09-25,112.08954300273457,124.03864393527726,68.16111849815113,147.4739974391002,78.81936326933261
2017-09-26,112.54787065357945,122.2625543277333,67.67004226326321,147.07380281719452,79.52280423414904
2017-09-27,112.54357648025884,122.59940040616122,67.75733243910867,145.22763834574332,79.49245593391261
2017-09-28,113.7525964660627,123.9171135687666,66.29728383195919,144.335315526287,79.21023767033107
2017-09-29,113.91148724662197,124.51282941547433,67.36665900874812,144.3686447933436,78.31945188564808
2017-10-02,114.10942878538708,124.54952909329332,67.66924138511972,144.4973968074662,76.51083863655106
2017-10-03,113.75359540430881,123.89556517392197,68.47530706477166,147.17336588443314,75.78430484397433
2017-10-04,113.72849848899382,122.65629780347531,67.47434577188454,147.3331162980502,76.60523187746173
2017-10-05,114.09537680485968,123.66270731644893,68.28926689222743,149.02103576467846,76.33795945655442
2017-10-06,112.28786505944983,124.76970997127275,69.75087184136959,148.45570461727308,76.2400524365331
2017-10-09,110.89305950394275,122.98696126627912,68.90244546542215,148.06562241073593,76.7365174995042
2017-10-10,111.7070861818225,124.87358452434414,69.42655344233364,146.2532279042728,78.07015423938945
2017-10-11,111.92290281448109,125.5905990912731,69.44932176312992,145.27378757463023,79.07238589260997
2017-10-12,111.76385826523918,127.29139554118976,68.45785853549559,146.04329794828715,78.37099470488529
2017-10-13,111.8188063640134,125.71750682673527,68.79842105292397,146.10009379362646,76.95733037622851
2017-10-16,112.22155519762791,124.13492898142763,69.36217390559229,147.44821674443008,78.69762184467336
2017-10-17,111.68482314862833,123.99960113497441,68.99020872579403,147.74755861545836,80.40987872455987
2017-10-18,110.8989162504413,124.62807161070222,69.77216692504359,147.30240786765384,80.5785930775851
2017-10-19,111.1393477661413,126.78307474687134,68.6954446940541,150.3393353675692,79.63682874140272
2017-10-20,110.14717419312585,127.6691970200751,67.74699020623865,150.25366524839066,80.38693564055754
2017-10-23,110.60704814658541,127.41696581277648,67.8559398579116,151.9525513671637,80.33043249895935
2017-10-24,108.86272604807752,126.22169056108197,67.89375791711339,151.4247274134705,80.27017576201087
2017-10-25,109.95593283904495,127.72876155083421,67.45560400882307,152.48811439844917,80.97408917076942
2017-10-26,110.48186160747149,126.60498485866474,67.9930503734507,153.87367996990207,81.25563645876274
2017-10-27,110.78421885466756,128.59332143737296,68.35572122863014,154.22566974613054,80.3709708049853
2017-10-30,111.84808162649205,128.28859100961668,68.93169421617297,150.84345267327103,80.14986523778205
2017-10-31,113.64377065391325,130.25744219791883,68.8733732031561,150.91735538509846,80.67603053025722
2017-11-01,114.76911178424875,131.1344340337903,69.28739230747179,152.71994471074598,81.09061582729511
2017-11-02,112.80918059335488,131.00631236330693,69.01761912732157,153.5296178568693,81.31712496557599
2017-11-03,111.48103236269806,130.40494438251577,70.37893802334399,154.22514413471959,82.06015842179161
2017-11-06,110.85824131304483,130.02627237450295,69.86092261026268,151.7642756001319,81.80573550011688
2017-11-07,110.920765091598,130.59379448805964,71.2728573464201,150.77929506670029,81.96981580005675
2017-11-08,111.49853785670645,130.73046359444442,71.3189794685748,151.41323524018523,79.38131032563314
2017-11-09,110.76931800393936,130.03843795297232,70.41466223358294,152.0484467384614,79.06923583007358
2017-11-10,110.9999663485635,129.87620077536863,71.34727592298535,153.84185551500232,79.66507504966086
2017-11-13,110.24292021765922,130.0138622047526,71.45480458798927,153.680105903249,79.39649056989494
2017-11-14,109.64090129279546,127.4399535678141,72.05215439982372,154.31820683302308,79.0719197455924
2017-11-15,108.21839417922116,128.03213416131044,72.9082645345656,154.3910731681971,78.31889056735518
2017-11-16,107.3086807204322,126.88752238894824,73.16423379627025,153.00027639215415,79.08628857078416
2017-11-17,105.9721769984928,125.54498812947091,72.77802251238617,149.78761266219755,79.52125929227878
2017-11-20,105.02863515668022,123.58316626412483,73.47211270885676,150.44519812091343,80.16672501650552
2017-11-21,106.10764048335048,121.52757897406306,73.49596169726803,150.7402372432546,78.88456018639847
2017-11-22,105.18943632402555,120.00966126640726,73.9956024983629,149.9075866442074,78.79000520172686
2017-11-23,107.83927738518229,119.24374064696393,72.5132204222246,147.66162816392884,78.60647649745154
2017-11-24,108.37619581061331,121.48242553526134,72.84250589623366,148.58716230242385,78.42303310459768
2017-11-27,108.59988400994958,120.91733356634344,72.42609380390752,148.26097660180855,77.99143564107764
2017-11-28,107.75353705886879,121.15881043286292,73.5805489334556,149.08818861555127,77.7611333542415
2017-11-29,108.50078269735015,121.65576191868637,74.03712229854494,151.76149836721936,78.41011602202967
2017-11-30,107.94506275125227,121.8450473252872,74.228427039493,148.73884039271343,77.01776516454427
2017-12-01,108.10377920214032,121.79456550840342,74.5930859025265,147.80280516064863,78.33564058408942
2017-12-04,110.75318504468483,120.45762606117148,73.9130267839549,147.5573116086635,78.71864932005394
2017-12-05,110.68781625362828,122.14733781847606,75.07019392791547,149.632598294597,78.71215200094242
2017-12-06,111.92498200024026,124.27195193856997,76.50659768499618,147.36639840793075,79.41160688354233
2017-12-07,111.21684021013121,122.33552527624477,76.81493029186188,150.1088322070672,78.34740490848179
2017-12-08,111.21537772627232,121.19062375301739,77.99368316457095,150.34918315531615,77.88019011995696
2017-12-11,113.11159474985809,120.90867390046671,77.59899732757955,150.26052815515877,77.81581474556873
2017-12-12,112.47739822599152,119.84509287132946,77.03915510061546,150.02701900698088,78.84460152147193
2017-12-13,114.43939653187401,120.456109344498,77.09340321121817,149.45619052521675,78.8349910680693
2017-12-14,115.24105451803872,119.66542759356517,77.43471627778798,150.98381703924002,79.1952730659098
2017-12-15,114.66515450218348,122.15151481089886,77.17102289104584,149.50732941613003,78.77921772547568
2017-12-18,115.38675972138637,123.56445202440796,77.58766091566994,150.04276263819875,79.16662913969307
2017-12-19,116.48376888519176,123.85187481486028,77.83691661405483,149.54571369730584,80.44642774551313
2017-12-20,117.20515428519343,125.09306484514669,77.12738236647859,148.51623743555965,81.22871321250257
2017-12-21,115.50336256020599,126.4399715332474,77.52995595427778,152.19240475084737,81.1919794423344
2017-12-22,114.74642973466354,125.80633752252155,78.18718012346807,152.8433495593177,81.73598591086152
2017-12-25,114.5144846351315,124.87599113946624,78.3386828808664,153.77757014795228,82.20796893950283
2017-12-26,114.47029699076296,125.00784056282484,79.21677813306188,155.47964801032583,82.62758010573033
2017-12-27,115.17798217185093,126.0653014386846,78.33066525244698,153.4408380594451,83.52197672532076
2017-12-28,115.4079438758266,126.27097162963588,78.70188807575468,156.03016179439,84.42015482822275
2017-12-29,113.98838486705394,124.42946661592755,77.8565784098803,152.38062307753808,84.34552103898787
2018-01-01,114.43407857728862,123.52504884420541,77.06169240620116,151.32208068572328,84.8838687551325
2018-01-02,115.13063346992209,123.4779218711115,76.62673496954532,150.7137687520384,84.60354432560598
2018-01-03,115.77616895829424,123.42883786120882,75.96895791950884,151.59005318399542,83.8924723498732
2018-01-04,116.99527792188258,125.76858353805405,75.59970218059055,151.9514671660012,83.7054746601832
2018-01-05,117.95432144275877,124.16140004758722,75.47072380305245,151.76019205381982,83.67171620306611
2018-01-08,118.50355264911225,124.79398122387624,76.09168383745015,151.7911657120643,82.38459383661088
2018-01-09,118.46260453615352,126.58954904767018,75.88492695462841,150.43658307975193,83.08048322680092
2018-01-10,116.64098785587431,129.3467508188756,74.77205216799844,148.35603671035074,80.93440575408283
2018-01-11,117.15152206688981,128.8935539313652,75.60128087283059,149.4215816727024,83.0362778692391
2018-01-12,117.41861869205015,129.53299899897917,75.02729342206977,150.4484616120065,84.24104160929957
2018-01-15,117.75721161426648,130.27149119171517,75.00948227538169,152.74874710518495,84.06002106378763
2018-01-16,116.37395536139623,130.55347543620888,75.34978782280758,151.65697550029248,84.09419407262658
2018-01-17,115.22213671095862,130.4729841214766,75.51582872695465,152.6979412022187,84.36163677191593
2018-01-18,116.40533202345638,131.05189803955798,76.32056203957424,152.33706767117678,83.91877343598357
2018-01-19,116.39877831542454,127.95776061549533,76.6902294269294,154.0990578476592,84.09815318628505
2018-01-22,117.18528912254868,128.82306360921837,76.09042362238678,155.63605739545363,84.01042101947246
2018-01-23,117.25384765177122,129.01755158077592,77.68093702349896,155.99607496454337,83.96225506185998
2018-01-24,117.3240392530645,128.7872901039406,77.84824148276725,155.54512180728574,84.13287528078723
2018-01-25,118.40147388213266,131.3190537708947,77.76457221997101,157.0068440127279,83.11535455742217
2018-01-26,117.86171660642795,130.52325154596448,78.49755770410417,158.016418979823,83.1728171112937
2018-01-29,118.0061816321456,130.0675622730747,78.70750336279754,157.04463481927425,83.32767627612787
2018-01-30,117.52818218424999,132.55651825882808,79.02940226684501,155.12412689823466,83.45558215921187
2018-01-31,117.08296860912787,131.55640849132885,80.91554845581712,154.75044539096788,83.31187593418245
2018-02-01,116.77809139060955,130.91432895498863,80.73088357181045,157.01549282895385,84.23407222480141
2018-02-02,117.06027714301466,130.7740150623496,80.51411324556024,158.76633265833308,83.97932798714132
2018-02-05,116.56788779339126,131.85442478641315,80.62836468155811,157.14802007394493,84.18637803200848
2018-02-06,117.98806239017703,132.15518597498038,81.4703130127946,155.46389458677402,85.24508654126619
2018-02-07,117.02813698572967,130.58297522387556,80.3364134162554,157.38575332967272,85.2082117582758
2018-02-08,116.85864387744425,129.9677909997471,78.8698483214059,155.74684978497456,85.40793535145474
2018-02-09,116.4101862546297,129.26317066769388,78.4573387034173,156.54580757274104,85.35726377235153
2018-02-12,118.03877828199842,129.20988709945914,77.27093346879255,155.68420050506293,86.38236233233177
2018-02-13,118.295480563128,129.7708265854653,76.98527684531055,158.11242233635855,86.19942108425278
2018-02-14,119.48641732758259,130.32483553882065,77.37525624581752,157.01158518800437,87.27208851021118
2018-02-15,117.84709166909224,128.17913182228517,76.74856887512283,158.75774419919543,87.21437082797814
2018-02-16,118.18187736057315,129.5084465386069,75.73819057720719,159.08545358768373,86.53377859609958
2018-02-19,119.21285838092226,129.8586388786425,75.81185618554586,159.51506030699335,87.11675089738551
2018-02-20,119.34339299575478,131.59875223125505,76.45381052648042,156.59590187550447,86.89361178410621
2018-02-21,120.58281035620139,132.1928863798783,75.25359784030925,153.38598118021903,87.4306701515175
2018-02-22,120.03169191584497,133.6105207916549,75.86073844729844,153.11499540709255,85.20354983329548
2018-02-23,121.66826904624402,134.24195063654355,76.47067987613049,153.52082721091568,85.23478932454019
2018-02-26,124.34983839711857,135.99221034865786,77.1843591008051,151.9373121087317,84.89168507182295
2018-02-27,123.96298085022144,136.7064774723516,78.09752849789471,150.422538819646,84.065740767581
2018-02-28,123.4804992236556,136.62339386520125,79.74730256049057,151.2683464013962,83.65296320373756
2018-03-01,125.21548084171829,139.60041080090463,79.50428914209601,152.120885006277,83.22603822746468
2018-03-02,127.12414218905066,140.81745716406823,79.61184369173276,151.97118735143394,83.21472258026817
2018-03-05,126.53643424337726,141.62558538775843,79.32384681169658,153.13979618290224,82.16600401970305
2018-03-06,126.07420526561428,139.96254938199942,79.35051070930608,151.48930010291923,82.43764208748425
2018-03-07,125.77854184359288,138.30316705333735,80.52503729535665,151.02789270249218,83.52804285034723
2018-03-08,124.22059814754101,138.72960573348539,79.52719261810957,153.42749032743401,83.77628694913182
2018-03-09,123.18174319160507,138.96440647740985,78.90539380874888,153.5752477151279,84.44328728519811
2018-03-12,122.05207076179816,138.20212383014197,79.95724981395591,153.80730012831262,85.34346145494005
2018-03-13,121.20532906096832,138.4301050403698,80.75329614436669,157.2074577384663,86.36768437947686
2018-03-14,121.20408294145304,140.5520411228849,80.50184562473238,155.17868287425813,87.92131896646295
2018-03-15,121.51079975344652,141.52021924960636,81.177320540766,156.39575237409406,87.53450427150099
2018-03-16,123.32961141991991,140.0393436533426,81.4648219520682,158.9044423296609,86.96801814425376
2018-03-19,122.20532651517611,139.9362468202221,82.6455505048074,158.46711210890444,87.63945601891642
2018-03-20,123.38075022784545,138.91628538512478,82.7299737447052,159.80460745678286,88.2538039632626
2018-03-21,123.1704422855322,138.45147711376265,83.55799926004978,158.37247824004555,88.92867223833811
2018-03-22,123.15197561131485,137.95431996187673,85.67052315099313,157.39507443223687,90.54446188170924
2018-03-23,123.97634325642066,137.3754820928608,86.18188760082823,158.0175799837471,90.58293384844974
2018-03-26,122.70046977824893,135.78983188698072,86.24941694188048,159.26010478441316,90.97644978282587
2018-03-27,123.1827921680472,135.66914690275462,86.86557783171467,160.99752339815524,90.16254372185799
2018-03-28,123.4156428566052,134.99354386477893,86.5933307425734,163.43648395385873,92.01036630558586
2018-03-29,124.02910343499151,131.2996847534913,88.57472766095803,163.38420883425394,91.74697832559254
2018-03-30,124.40737324511224,133.88841855897346,88.75355752847834,165.27881722859274,91.50890349939601
2018-04-02,127.33316916655755,135.30835431219074,88.55283983634304,164.79669620376646,91.23812699048668
2018-04-03,126.60627298582405,134.87019239751143,87.8816926791551,166.25373333865275,90.71111433181031
2018-04-04,126.01122485884402,134.9369913950238,88.82072760103277,166.63246685302036,90.11468223053957
2018-04-05,125.30925863978008,133.48592856124804,89.57673509685048,167.38709875486842,89.6973539266113
2018-04-06,124.69132045384295,135.66716010424017,89.1842011766771,168.11008273232778,88.56823483274154
2018-04-09,123.97992131712539,138.142428246138,89.69829579343399,165.61439159388098,87.93912611128027
2018-04-10,125.41221305568413,138.39081895223453,88.44816582629649,163.90781928280902,89.58652763617296
2018-04-11,127.1353723237656,139.77319319452022,88.63083498980279,164.11866798207754,90.2377095328491
2018-04-12,126.49008590502389,140.04907258828823,89.03814736185679,161.55417784117822,91.05584362831772
2018-04-13,125.53539432000507,138.32459124071988,90.50284363833121,162.87434478204202,92.09761697639773
2018-04-16,126.1344390063715,137.83023232730287,89.87239243572338,164.26739115386454,93.7229928286439
2018-04-17,125.51631000082746,138.04580741517867,88.81532803887107,164.82736743101455,92.18397604900315
2018-04-18,126.30682475497423,137.49671476791335,88.09205698522644,163.1335584921104,91.14194287775385
2018-04-19,126.58910821023525,137.25628540663567,87.00747419497696,165.3127858796543,90.47870164417058
2018-04-20,124.81623087351643,137.18131817542042,88.13401957767636,168.54750934363918,90.10583266648801
2018-04-23,126.68098661279559,137.12002972548368,89.45168717267853,168.835254613474,89.87852687545724
2018-04-24,128.8709093352353,137.2312692597997,89.75074407222961,169.703332251825,89.5274541086544
2018-04-25,128.16561836669496,135.89953371857,90.81497364671687,170.08070349080057,89.74140097788357
